id,name
19310,Glazier Park
19125,Frisbie Park
19736,Hathaway Park
19134,Frontier Park
19081,Fredrick Miller Park
19249,Gelbart
22200,Michigan Park
19189,Garber Park
19087,Freedom Park
19133,Frontier Park
19088,Freedom Park
19089,Freedom Soccer Fields
19092,Freeman Park
19101,Fremont Park
19287,Gibbons Park
19064,Franklin Park
19128,Fritz Grupe Park
19166,Gabrielino Equestrian Park
19135,Frontierland Park
19136,Fruitridge Park
19137,Fruitvale Bridge Park
19259,George Bellis Park
19143,Fullerton Creek Greenbelt
19292,Gilbert Lindsay Community Center Park
19053,Frank Seymour Park
19056,Franklin Canyon
19437,Grant Mahoney Park
19058,Franklin Field
19113,Friant Cove
19059,Franklin Ivar Park
19060,Franklin Park
19062,Franklin Park
19076,Fred Icardi Park
19157,Future Ocutt/Bullock Alignment
19158,future park
19106,French Park
19181,Galt Community Park
19202,Garden Park
20506,Joshua Tree Baseball Field & Park
19233,Gates Park
19257,Gentrytown Park
19095,Freezeout Redwoods
19141,Fuller Park
19120,Friendship Park
19130,Frog Pond Wetland Preserve
20156,Hunters Ridge Park
19473,Greenbelt Park
19190,Garbolino Park
19109,French Valley Wildlife Area
19172,Gale Ranch Middle School Park
19182,Galvan Park
19159,Future Park
19201,Garden Park
19229,Gary Falati Park
19176,Galli Family Park
19218,Garfield Park
19105,Fremont Weir Wildlife Area
19492,Greenwood Tot Lot
19162,Future Stockton City Park
20319,Jackson Park
19238,Gateway Park
19165,Gabilan Creek Wilderness Sanctuary
19397,Gonzales park
19217,Garfield Park
19174,Galileo Hill Park
19175,Gallardo Park
19239,Gateway Park
19179,Gallinas Creek Marsh Restoration
19104,Fremont Valley Ecological Reserve
19188,Garavanta Wetlands Preserve
19110,Frenchmans Creek Common Park
19112,Fresno Park
19161,Future Shady Forrest Park
19163,Future Stockton City Park 2
19183,Galvin Park
19147,Fulton Park
19170,Gage Park
19171,Galaxy View Park
19579,Gymkhana Field
19173,Gale Zinc Memorial Park
19156,Future Hamilton Rec Center
19144,Fullerton Municipal Golf Course
19145,Fullerton Sports Complex
19146,Fullerton Tennis  Center
19151,Furber Park
19153,Future City of Manteca Park
19154,Future City of Manteca Park 2
19180,Galster Wilderness Park
19195,Garden City Acres Park
19300,Giorgi Park
19203,Garden Road Neighborhood Park
19185,Ganesha Park
19191,Garcia Bend Park
19197,Garden Grove Park
19198,Garden of Memories Memorial Park
19325,Glen View Park
19200,Garden of the Gods Park
19276,George Washington Park
19204,Gardenhill Park
20732,Kuns Park
19205,Gardenland Park
19207,Gardens Park III
19286,Gibbons Park
19208,Gardens Park V
19210,Gardiner Park
19395,Gonzales Farm
19260,George Berkich Park
19211,Gardiner Park
19212,Garfield Center
19008,Fort Ord National Monument
19228,Garvey Ranch Park
19267,George Izay Park
19246,Gazos Creek Fishing Access
19230,Gary Traynham Park
19232,Gates Canyon Park
19234,Gateway
19684,Harold A. Henry Park
19235,Gateway Gardens
19240,Gateway Park
19818,Henley Park
19242,Gauche Aquatics Park
19224,Garrigan Park
19245,Gaylord Sports Park
19281,Gettysburg Park
19282,Geweke Field
19220,Garin/Dry Creek Pioneer Regional Park
19251,Gellert Park
19266,George Goto Park
19222,Garland Ranch Regional Park
19398,Gonzales Park
19223,Garret Park
20207,Indian Springs
19243,Gavin Park
19244,Gayaldo Park
19279,Gerstle Park
19250,Geller Property
19262,George E. Elder Park
19285,Gibbel Park
19263,George F Canyon Nature Park and Preserve
19403,Goodland Acres Park
19827,Henry Ranch Park
19268,George J. Koch Park
19269,George Key Ranch Historic Park
19272,George Page Park
19273,George Sim Park
19274,George Washington Carver Park
19275,George Washington Park
19304,Gisler Park
19306,Gladstone Park
19669,Harborview
19277,Gerald Turner Park
19283,Ghisleta - South Wetlands
29961,San Julian Park
19298,Gilroy Golf Course
19534,Grove Park
19299,Gingrich Park
19301,Giorno Park/Anton Stadium
19291,Gibson Park
19293,Gilbert Park
19766,Head & Brotherhood Mini Park
19303,Gisler Park
19375,Golden View School Park
19307,Glancy Oaks Park
19308,Glasgow Park
19309,Glassell Park and Recreation Center
19312,Gleason Park
19337,Glenola Park
19361,Golden Girls Softball Field (Vernon Park)
19338,Glenview Park
19316,Glen Avon Heritage Park
19317,Glen Cove Park
19335,Glenoaks Park
19318,Glen Cove Waterfront Park
19319,Glen Deven Ranch
19320,Glen Echo Park
19412,Gr.hwy/balboa Natural Area
19322,Glen Oaks
19467,Green Thumb Community Garden
20087,Hope View Park
19353,Goebel Senior Adult Center
19323,Glen Park
19417,Granada Hills Park
19348,Glorietta Park
19334,Glenoaks Golf Course and Park
19339,Glenview Park
19615,Hamilton Branch Fishing Access
19810,Helmers Park
19340,Glenwood Meadows
19341,Glenwood Park
19343,Glenwood Preserve
19362,Golden Heights Park
19427,Grand View Pk. Open Space
19333,Glennbrook Park
19364,Golden Hills Park
19345,Glider Hill/Glider Hill Addition Open Space - City
19347,Glorietta Bay Park
19572,Gustin
19380,Goleta Cemetery
20018,Hobson County Park
19350,Glorya Jean Tate Park
19411,Gould Canyon / Lukens Connection
19346,Gloria Heer Park
19290,Gibraltar Reservoir
20364,Japanese School Park
19294,Gilleran Park
19295,Gilman Historic Ranch Park
19629,Hamon (Rock and Tree) Bond Purchase Open Space Area
19296,Gilman Park
19297,Gilman Playground
19313,Glen Alla Park
19314,Glen Annie at Del Norte
19358,Golden Amber Park
19360,Golden Gate Recreation Center
19315,Glen Arbor Park
19324,Glen Park
19377,Goldenrod Park
19612,Hamann
19424,Grand Hope Park
19326,Glenbrook Park
19416,Gran Paradiso Park
19327,Glenbrook Park
19328,Glendale-La Loma Park
19330,Glenhaven Park
19331,Glenhurst Park
19499,Gregerson
19332,Glenmeade Park
19354,Gold Bug
19355,Gold River Park
19356,Gold Station Park
19357,Goldbar Park
19478,Greenfield Park
19385,Golf Course
19363,Golden Hills Open Space
19365,Golden Hills Wilderness Park
19366,Golden Oak Park
20665,Kings Road Park
19392,Gonzales
19454,Graystone Park
19376,Golden West Park
19574,Gutosky Park
19381,Goleta Cemetery
19420,Granada Park
19379,Goleta Beach County Park
19367,Golden Oaks
19640,Hanford holding 3
19369,Golden Park
19370,Golden Poppy Park Site
19371,Golden Rain Foundation of Laguna Woods 1
19596,Hagginwood Park
19668,Harborside Park
19386,Golis Park
19404,Goodwin Dam Recreation Area
19406,Goose Egg Park
19444,Grantville Park
19479,Greenfield Preserve
19432,Granite Rock Dunes
19431,Granite Pointe Park
19372,Golden Shore Marine Biological Reserve Park
19373,Golden Spike
19408,Gordon E. Oliver Eden Shores Park
19503,Grevillea Park
19387,Gomes Lake
19410,Gothic Rinaldi Park
19388,Gomes Park
19465,Green Park
19421,Grand Avenue Park
19502,Gretchen Talley Park
19391,Gonsalves Park
20001,Hinebaugh Creek Park
19418,Granada Park
19448,Grass Lake Wildlife Area
19520,Grinstead Park
19396,Gonzales Open Space
19399,Gonzales Park Soccer Field
19409,Gordon Mull Preserve
19765,Hazelwood Park
19422,Grand Avenue Park
19423,Grand Caribe Shoreline Park
19425,Grand Park
19426,Grand View Park
19429,Grandview Park
19433,Granny's Park
19573,Gutierrez Field
19435,Grant Howald Park & CYC
19510,Gridley holding 3
19512,Gridley Municipal Park
19531,Grotto Rock Park
19506,Greystone Park
19457,Great Oak
19458,Great Stoneface Park
19459,Greater Vallejo Recreation and Park District 1
19539,Guadalcanal Village
19592,Hagan Community Park
19519,Grijalva Park at Santiago Creek
19494,Greer Park
19495,Greer/Winthers Park
21676,Magnolia Park
19571,Guss Hess Park
19496,Greg Brown Mini-Park
19497,Greg Rogers Open Space
19635,Hancock Park
19540,Guadalupe-Nipomo Dunes National Wildlife Refuge
19475,Greenbriar Park
19477,Greenfield Cemetery
23126,Olive Park
19676,Harding Park
19436,Grant Line Road Properties Llc
19438,Grant Park
19439,Grant Park
19440,Grant Park
19644,Hannon Park
19442,Grant Park
19443,Grant Rea Park
19446,Grape Day Park
19505,Greystone Park
19456,Great Highway
19570,Gunhill
19453,Gray Lodge Wildlife Area
19621,Hamilton Park
19623,Hamilton Square Park
19702,Harrison Park
19493,Greer Basin Park
22907,Norwood Park
19590,Hacienda Park
19537,Groves Property TransNet Mitigation
19634,Hancock Park
19632,Hampton Park
19542,Guadalupe Creek-Misc. Parcels
19688,Harper Field
19526,Grizzly Ridge Park
19527,Groesbeck Hill
19529,Grogan Park
19455,Great Basin Springs
19758,Haymont Mini Park
19569,Gum Ranch
19474,Greenbrae School Park
19732,Hastie Park
19626,Hammon Grove Park
19555,Guadalupe Oak Grove
19523,Grizzly Creek
19535,Grove Shafter
20153,Hunter Park
20179,Imperial Courts Recreation Center
19544,Guadalupe Gardens
19548,Guadalupe holding 3
19613,Hamilton Airport Park
19589,Hacienda Park
19816,Hendler Open Space
19577,Guymon Arms Open Space
19627,Hammond's Meadow
19452,Gray Davis Dye Creek Preserve
19536,Grover Heights Park
19587,Hacienda Park
19491,Greenwood Park
19468,Green Valley Park
19755,Hayes Field
19504,Greyhound Rock Fishing Access
19705,Harry Crabb Park
19597,Haines Canyon Park
19558,Guadalupe River Park
19583,H.C. Elliot Park
19584,Hacienda de las Flores
19715,Harvard Community Athletic Park
19462,Green Creek Wildlife Area
19466,Green Rd Subdivision Map
19624,Hamilton Street Park
19469,Green Verdugo Reservoir
19514,Griffin Park
19779,Heath Park Tennis Courts
20030,Holiday Highlands Park
19490,Greenwood Park
19568,Gum Grove Park
19636,Handy Family Park
19637,Handy Park
19595,Haggin Oaks Park
19617,Hamilton Officers Club
19578,Gwen Karger Park
19625,Hamilton Wetlands
19630,Hampe Hills Open Space
20747,La Cienega Park
19720,Harvest Estates Park
19641,Hanna Ranch Park
19642,Hannaford Family Park
19663,Harbor Highlands Park
19472,Greenbelt Hiking & Riding Trail
19835,Heritage Hill Historic Site
19517,Griffith Park
19575,Guttridge Park
19677,Hardy Dog Park
19451,Gray Creek
19471,Greenbelt
19498,Greg Rogers Park
19600,Halcyon Commons
19594,Haggin Oaks Gulf Course
19685,Harold O. Bainbridge Park
19643,Hannan Wildlife Preserve
19693,Harriet Tubman Park
19651,Hansen Ranch Park Site
19725,Harvest Ranch Park
19749,Hawks Crest Park
19673,Harden Neighborhood Park
19698,Harrison Grade Ecological Reserve
20070,Hoo Hoo Park
19674,Hardester Park
19647,Hans Christian Andersen Park
19480,Greenhorn Mountain Park
19686,Haroutunian
19449,Grasslands Wildlife Management Area
19611,Hallmark Transnet Environmental Mitigation
19483,Greenridge Park
19485,Greentree Homes Association 1
19486,Greenwood Park
19488,Greenwood Park
19515,Griffith
19633,Hampton Park
19760,Hayward Park Square
19798,Helen McGregor Plaza Park
19649,Hansen Park
19657,Happy Park
19670,Harbour Park
19687,Haroutunian - North
19652,Hanson
19653,Hanson Park
22112,Melody Park
19672,Hardell Property
19654,Hap Magee Ranch
23008,Oak Terrace Park
19675,Harding Park
19739,Hauser Mountain Wilderness Area
19740,Havana Soliz Park
19708,Harry P Schmidt Park
19870,Hermosa Park
19697,Harrison Canyon Park
19666,Harbor View Memorial Park
19694,Harriett M. Wieder Regional Park
19695,Harrigan Greens
19787,Heatherwood Park
19748,Hawkins Park
19717,Harvard Park
19808,Helm Park
19879,Heron Park
19738,Hatton Canyon Open Space
19747,Hawkins Park
20190,Independence Park
19559,Guadalupe River Park and Gardens
19588,Hacienda Park
19792,Heidorn Park
19671,Harbour View Park
19614,Hamilton Amphitheater Park
25005,Sanborn Park
19859,Heritage Park
19598,Hakone Gardens
19729,Harvey West Park
19664,Harbor Island Park
19667,Harbor View Nature Park
19817,Hendler Open Space
19690,Harper Park
19691,Harrelson Memorial Park
19692,Harrier Park
19707,Harry Griffen Park
20192,Independence Park
19762,Hayward Shoreline
19980,Hillside Park
19746,Hawk View Park
19656,Happy Camp Canyon Regional Park
19658,Harada Heritage Park
20602,Kennedy Park
19815,Henderson Sports Complex
19709,Hart Park
19721,Harvest Park
19682,Harkness Park
19726,Harveston Community Park
21078,Lathrop Park
20711,Koarts Open Space
19659,Harbison Canyon Open Space
19661,Harbor City Recreation Center
19662,Harbor Cove Park
20664,Kings Road Park
19711,Hartley Island
19731,Hasley Canyon Park
19770,Healdsburg Fishing Access
19786,Heatherlark Park
19714,Harvard Avenue Bike Path
19727,Harveston Lake Park
19742,Hawes Park
19733,Hastings Natural History Reserve
19734,Hatch Park
19735,Hathaway Park
19769,Healdsburg Beach
22049,McKinley Playground
19939,Highland Springs
19737,Hatton Canyon
19741,Haven View Park
19744,Hawk Hill
20128,Hrepich Park
19566,Gull Park
19745,Hawk Hill Open Space
19854,Heritage Park
19767,Headwaters Corner
21807,Marguerite M. O'Neill Park
19773,Healdsburg Ridge Open Space Preserve
19776,Heartwell Golf Course
19561,Gualala River Forest
19562,Guenser Park
19716,Harvard Mini Park
19563,Guerneville River Park
19564,Guirado Park
19565,Gull Lake Park
20987,Lakewood Drive Park
19763,Hazard Park
19777,Heartwell Park
19856,Heritage Park
19751,Hawthorne Hills Town Open Space
19753,Haydn Village Park
19754,Hayes & Utah Street Tot Lot
20085,Hope Drive Park
19757,Hayfork Park
20024,Hog Wallow Preserve
19813,Henderson Park
19788,Heber Children Park
19759,Hayward Memorial Park
19761,Hayward Regional Shoreline
19764,Hazel McFarland Park
19780,Heath Ranch Park and Adobe
19860,Heritage Park
19814,Henderson Park
19796,Helen Bougher Park
20138,Huffman East
20104,Hostetter Property
19807,Hellman Recreation Area
19819,Hennemen
19880,Hertenstein Park
19957,Hilda Ray Park
19831,Herburger Park
19821,Henningsen Lotus Park
19795,Heisler Park
19609,Hallelujah Junction Wildlife Area
19678,Hare School Park
19683,Harmony Park
19706,Harry Griffen Park
19959,Hill Recreation Area
19781,Heather Farms
19783,Heather Park
19785,Heather Park
19790,Heenan Lake Wildlife Area
19791,Heidelberg Park
19809,Helme Park
19811,Hemlock School Park
19977,Hillsborough Park
19908,Hidden Hills Park
19812,Henderson Canyon Open Space
19882,Hesperia Community Park
19867,Herman Tot Lot
19873,Hermosillo Park
19902,Hidden Beach Park
19864,Heritage Rose Garden
19793,Heilmann Park / Chalk Mountain Golf Course
26560,Tuffree Hill Park
19794,Heintz Open SPace
19829,Henry Schmidt Park
19858,Heritage Park
19853,Heritage Park
19863,Heritage Park Community Association 1
19804,Heller's Bend Preserve
19924,Higginbotham Park
19832,Hercules
19833,Heritage Circle Park
19834,Heritage Community Park
19846,Heritage Park
21708,Malibu Creek State Park - Rez
19906,Hidden Crest Park
19847,Heritage Park
19849,Heritage Park
19889,Hettinga/Manzanita Park
19933,Highland Park
19865,Heritage Square
20418,Joe A. Gonsalves Park
19845,Heritage Park
19850,Heritage Park
19851,Heritage Park
19855,Heritage Park
19907,Hidden Hills Park
20589,Kelly Park
19997,Hilton Head Park
19857,Heritage Park
19881,Hesperia Civic Plaza Park
20266,Irvine holding 4
19866,Herkey Creek Park
20133,Hudeman Slough Fishing Access
19869,Hermosa City Beach
19871,Hermosa School Park
20114,Howard B Hill Jr Park
19886,Hetch Hetchy Trail
19887,Hetch Hetchy Water and Power
20171,Ida Holm
19883,Hesperian Park
20019,Hocus Pocus Park
19884,Hester Park
19993,Hillview Park
19895,Hickman Field Athletic Complex
19927,Higgins Park
20390,Jennings Park
20538,K/C Vista Park
19896,Hickory Creek Park
19897,Hickory Park
19861,Heritage Park
19937,Highland Park Recreation Center
19981,Hillside Park
19872,Hermosa Valley Greenbelt Park
19876,Heroes Park
19877,Heron's Head Park
19932,Highland Park
19893,Hibberd
19878,Heron Park
19903,Hidden Beach Park - Aptos Sanitation District
19904,Hidden Beach Park - SCCSD
19940,Highlands Inn turnout
19923,Hifai
19890,Hewitt Park
19898,Hickory Park
23533,Paul Revere Park Development
19836,Heritage Hills Open Space
19862,Heritage Park
19837,Heritage Neighborhood Center
19839,Heritage Oak Park
19840,Heritage Oaks Park
19875,Hero Community Park
19842,Heritage Park
20492,Jose P Rizal Comm. Center
19843,Heritage Park
19844,Heritage Park
19891,Hexan Subdivision Open Space Dedication
19899,Hicks Canyon Community Park
19909,Hidden Meadows Park
19930,Highland Oaks Park
20634,Kerr McGee Baseball Fields
20307,Jack Rea Park
20261,Irvine holding 30
19910,Hidden Oaks Open Space
19994,Hillview Park
20091,Horine Park
19920,Hidden Valley Park
20050,Hollyvale Park
19941,Highlands Neighborhood Park
19912,Hidden Springs Community Park
20400,Jerry Eaves Park
19913,Hidden Springs Park
20123,Howatt/Clayton Ranch
19916,Hidden Valley Openspace
19991,Hilltop Park
19982,Hillside Park
20332,Jacobsen Park
26915,Ventura holding 37
19917,Hidden Valley Park
19918,Hidden Valley Park
19979,Hillside Athletic Field
20023,Hoffman Park
19970,Hillcrest Park
19972,Hilleary Park
20126,Howes Play Lot
19990,Hilltop Park
20167,I Avenue Park / Bayview Park
20131,Huck Park
19973,Hiller Park Playground and Picnic Area
19978,Hillsdale Park
19983,Hilltop Green Park
20355,Jameson Lake
19914,Hidden Trails Open Space
20032,Holiday Park
20097,Horseshoe Lake Park
19925,Higgins
19926,Higgins Dock
20198,Indian Beach Park
20022,Hoffman Park
19985,Hilltop Park
20025,Hogan Park
20009,Hite Park
19992,Hillview Park
19995,Hillview Park
20026,Holbrook-Palmer Recreation Park
19915,Hidden Valley
20150,Hummingbird Park
20312,Jack W. Davis Park
20160,Husted Park
19996,Hillview Preserve
20100,Horsethief Canyon Park
19919,Hidden Valley Park
19921,Hidden Villa (Duveneck Ranch)
19931,Highland Park
20276,Isacson
19934,Highland Park
19936,Highland Park
20033,Holifield Park
19968,Hillcrest Park
20511,Joyner Park
20078,Hoover Fountain and Park
20080,Hoover Park
20056,Holmes Playground
20010,Hjelte Sports Center
20168,I Park
20041,Holly Creek Park
20134,Hudson Park
20016,HOA Park
20012,HOA Community Park
20013,HOA Open Space
20193,Independence Park
20120,Howard Wiechert Park
20076,Hooker Oak Park
20130,Hubert H. Humphrey Memorial Park
20014,HOA Open Space
20226,Ira Jenkins Park
20015,HOA Park
20029,Holiday Harbor Park
20002,Hinkle Creek Nature Area
20020,Hoeptner Park
20021,Hoff Street Park
20034,Holleigh Bernson Memorial Park
20072,Hood Mountain
20094,Hornitos Park
20092,Horizon Park
20000,Hiltscher Park
19803,Helix Water District Open Space
20011,Ho
20083,Hoover Recreation Center
20045,Holly Park
20046,Holly Tree Park
20139,Huffman West
20055,Holmby Park
20162,Hutchins Street Square
20069,Honolulu Bar Recreation Area
20073,Hood Mountain Regional Park
20074,Hook Park
20099,Horseshoe Ranch Wildlife Area
20124,Howe Homestead Park
21169,Leo Park
20043,Holly Oaks Park
19960,Hill Slough Wildlife Area
19962,Hillcrest And Ocean View Lots
19963,Hillcrest Center
19964,Hillcrest Circle Park
19966,Hillcrest Knolls Park
19969,Hillcrest Park
20005,Hiram Lewis Park
20007,Historic Orchard
20008,Historic Town Center (HTC) Park
20028,Holiday Estates II Park
20172,Ida Lynn Parkinson Park
20119,Howard Park
20132,Huckleberry Hill Nature Preserve - Presidio/City
20254,Irvine holding 24
20110,Houk Park
20140,Hugh Young Park
20090,Hopper Mountain National Wildlife Refuge
20136,Hudson Park (Kirchenmann Park)
20088,Hopkins Wilderness Park
20142,Hulda Crooks Park
20067,Honey Lake Wildlife Area
20113,Hovley Soccer Park
19998,Hilton Open Space
19999,Hilton Open Space
20031,Holiday Park
20049,Hollydale Park
20068,Honeybee Park
20040,Hollow Run Park
20075,Hooker Alley Community Garden
20393,Jensen-Alvarado Ranch Historical Park
20135,Hudson Park
20129,Huber Park
20152,Hunt Park
20163,Hwy 78 scenic corridor
20165,Hyde Park
20086,Hope Valley Wildlife Area
20141,Hugo Reid Park
20146,Humboldt Park
20176,Illa Collin Park
20157,Huntington Beach Wetlands Addition
20288,Ivy Substation and Media Park
20122,Howarth Park
20344,James Galanis Park
20115,Howard B Holman Park
20106,Houde Park
20173,Idyllwild Park
20281,Island Park
20273,Irvington Park
20102,Hosp Grove Park
20571,Keenan Park
20244,Irvine holding 15
20159,Hurless Barton Park
20107,Houge
20112,House Square Park
20149,Hummingbird Park
20154,Hunters Hill Park
20155,Hunters Point Park Lands
20174,Iglesia Park
20175,Ike Arnold Park
20180,Imperial Park
20181,Imperial Park
20182,Imperial Strip Park
20195,Independence Park
20199,Indian Creek County Club
20236,Ironwood Park
20204,Indian Joe Spring Ecological Reserve
20096,Horsemen's Center
20215,Indio Community Center & Park
20201,Indian Head Canyon
20205,Indian River Drive Open Space
20213,Indian Wells Valley
20219,Ingalls Park
20245,Irvine holding 16
20233,Irish Hills Natural Reserve
20391,Jenny Strand Park
20945,Lake Hollywood
20252,Irvine holding 22
23925,Potrero Hill Park
20269,Irvine holding 7
20291,J. Bowden Park
20064,Homestead Valley
20441,John Franks Park
20194,Independence Park
20177,Iloilo Park
21176,Leroy F. Fitzsimmons Memorial Park
20095,Horse Creek Recreation Area
20197,India Basin Shoreline Park
20191,Independence Park
20200,Indian Creek Public Access
20489,Jordan Downs Recreation Center
20228,Irby Park
20357,Jamestown Park
20206,Indian Rock Park
20292,J. Neely Johnson Park
20189,Independence Park
20293,J.Frey/Willow Community Garden
20272,Irving Schachter Park
20523,June Vail Park
20039,Hollister Wayside Park
20279,Isla Vista County Park
20035,Hollenbeck Canyon Wildlife Area
20036,Hollenbeck Park
20493,Joseph Carrasco Park
20037,Hollenbeck Park
20038,Hollenbeck Park
21658,Madison Park
20278,Isla Vista Beach
20309,Jack Smith Memorial Park
20296,J.X. Wilson Park
20555,Kartikeya Avenue Park
20209,Indian Springs Toll Brothers
21606,Lynbrook Park
20210,Indian Stone Corral
20216,Industrial Park
20218,Industry Hills Rec Center
20285,Ives Park
20682,Kiwanis Park
20271,Irvine Terrace Park
20256,Irvine holding 26
20232,Iris Canyon Greenbelt
20286,Ivey Ranch Park
20241,Irvine holding 12
20250,Irvine holding 20
20362,Japanese Gardens
20354,JAMES W. WANISH PARK
20237,Irvine Bowl Park
20239,Irvine holding 10
20183,Imperial Wildlife Area
20230,Irene Larsen Park
20222,Inspiration Point
20187,Independence Lake
20188,Independence Park
20270,Irvine holding 9
20249,Irvine holding 2
20255,Irvine holding 25
20352,James Scripps Bluff Preserve
20268,Irvine holding 6
20259,Irvine holding 29
20262,Irvine holding 31
20264,Irvine holding 33
20223,Interior Green Belt
20287,Ivy Park
20624,Kenwood Plaza Park
20253,Irvine holding 23
20335,Jaeger Park
20345,James K. Herbert Wetland Prairie Preserve
20461,John P. Murphy Playground
20283,Islay Creek Open Space
20224,Inverness Park
20297,Jacaranda Park
20316,Jackie Robinson Park
20282,Islander Park
20265,Irvine holding 34
20347,James MacPherson Park
20298,Jacinto Creek Park
20275,Irwindale Park
20277,Isla Vista Beach
20306,Jack O'Conell Park
20403,Jess Gonzales Sports Park
26202,Taylor Lake
20323,Jackson Park
20280,Isla Vista Recreation and Park District
20396,Jensen Park
20320,Jackson Park
20284,Islay Hill Park
20310,Jack Smith Park
20546,Kalithea Park
20438,John F. Kennedy Park
20317,Jackrabbit Flats Wildlife Sanctuary
20311,Jack Tone Golf Course
20308,Jack Slaven Park
20533,Junipero Serra Playground
20321,Jackson Park
20322,Jackson Park
20299,Jacinto Creek Parkway
20341,James A. Hall Park
20351,James Rolph Jr Playground
20379,Jefferson Park
20536,Jurupa Hills Open Space
20300,Jack's Pond Park
20415,JK Wright Park
20242,Irvine holding 13
20336,Jahraus Park
20243,Irvine holding 14
20247,Irvine holding 18
20248,Irvine holding 19
20343,James C. Huber Park
20302,Jack Dunster Marine Biological Reserve
20303,Jack Farell Park
20304,Jack Fischer Park
20305,Jack London Park
20412,Jim Miller Park
20326,Jacob Meily Park
20327,Jacob Myers Park
20329,Jacobs Park
20337,Jake Kuredjian Park
20338,Jalama Beach County Park
20339,Jalquin Vista Park
20340,James A Woody Community Center
20342,"James Anderson, Jr. Memorial Park"
20356,Jameson Park
20436,John F Kennedy Park
20398,Jepson Prairie Preserve
20358,Jan Park
20359,Jane Addams Park
20360,Jane Reynolds Park
20517,Julia Russ Asmus Park
20409,JFK Veterans Memorial Park
20410,Jibboom Street Park
20715,Kolb Park
20469,John Tooker Civic Park
20402,Jesmond Dene Park
20417,Joan Sparks Park
20404,Jess Martin Park
20405,Jessamyn West Park
20930,Lake holding 41
20429,John Barovetto Park
20449,John Kemp Park
20496,Joseph Hoog Park
20411,Jim Gilliam Recreation Center
20416,Jo Lin Park
20419,Joe Herb Park
20455,John Maroot Park
20366,Jasmine Creek Community Association 1
20414,Jim Thorpe Park
20573,Keiser Park
20399,Jerome Park
20367,Jasmine Creek Park
20395,Jensen Botanical Gardens
20385,Jeffries Ranch Mitigation Site
20450,John L Carter Memorial Park
20423,Joe White Park
20551,Kaplan
20453,John Mackey Park At Kenwood Oaks
20454,John Magee Park
20470,John Z. Hernandez Memorial Park
20474,Johns-Manville Park
20472,Johnny Carson Park
20475,Johnson-Springview Community Park
20476,Johnson Creek Park
20477,Johnson Neighborhood Center
20443,John Galvin Park
20510,Joyce-McKenzie Park
20575,Kelby Park
20543,Kahler Russell Park
20724,Kraynick
20563,Kay Park
20428,John B. Dewitt Redwoods State Reserve
20433,"John D. Calas, Sr. Park"
20448,John Kelley - Thermal
20466,John S. Gibson Jr. Park
20468,John S. Roselli Memorial
20579,Kellogg Beach
20524,Jungkeit Park
20491,Jose Avenue Park
20485,Jollyman Park
20480,Johnson Park
20481,Johnson Playground
20382,Jefferson Park
20482,Johnston Park
20369,Jasper Ridge Reserve
20497,Joseph Lee Rec. Ctr
20370,Jasper Sears Mitigation Parcel
20452,John Lucas Greer Park
20437,John F. Kennedy Park
20380,Jefferson Park
20381,Jefferson Park
20557,Kate O. Sessions Memorial Park
20818,Lachenbruch
20484,Johnston Ranch
20486,Jonas Larkspur Park
20502,Josephine Waugh/Soroptimist Park
20487,Jones Park
20535,Juri Commons
20531,Junipero Serra Park
20512,Juan Bautista de Anza Park
20537,Justin Herman/ Embarcadero Plaza
20513,Juanamaria Park
22841,North Park
20406,Jesse Owens Community Regional Park
20583,Kellogg Park
20556,Kaseberg Park
20581,Kellogg Park
20620,Kenter Canyon Open Space of LA
20498,Joseph Reichmuth Park
20569,Keegan & Coppin
23359,Palo Verde County Park
20499,Joseph Reichmuth Park Open Space
20479,Johnson Park
20753,La Costa Canyon Park
20500,Joseph Sepulveda Park
22943,O'Bannion County Park
20547,Kalithea Park
20554,Karl Wente Park
20566,Kearny Mesa Community Park
20567,Keating Park
20503,Joshua Creek Canyon Ecological Reserve
21036,Larry Maxam Park
20504,Joshua Hills Park
20463,John Quimby Park
20520,Julianna Park
20521,Julius Kahn Playground
20522,Julliard Park
20539,Kabian Park Property
20595,Ken Adam Park
23385,Panama Park
20977,Lakeside Park
20387,Jenner Headlands
20394,Jensen-West Regional Park
20471,John Zimmerman Park
20397,Jenson River Ranch
20434,John D. Morgan Park
20574,Keith Tice Park
20465,John Reith Park
24536,Rockview Right-of-Way
20530,Junipero Serra Park
20532,Junipero Serra Park
20638,Kevin Moran Park
20588,Kelly Park
20580,Kellogg Open Space
20585,Kellogg Park
20570,Keema Park
20623,Kenwood Oaks Park
20992,Lambert Park
20593,Kelseyville Park
20464,John R. Trainor Park
20553,Karl Rosario Park
20561,Kaweah Ecological Reserve
20683,Kiwanis Park
20576,Kelley Park
20586,Kelly Farm
20587,Kelly Park
20609,Kenneth Hahn State Recreation Area
20603,Kennedy Park
20560,Katzakian Park
20613,Kensington Park
20614,Kensington Park
20591,Kelsey Lane Maintenance Association 1
20599,Kennedy Ball Field
20600,Kennedy Gardens Park
20604,Kennedy Park and Center
20606,Kennedy Tract Park
23165,Orange holding 18
20607,Kenner Park
20608,Kenneth Hahn State Recreation Area
20611,Kenney Grove Park
20456,John Marsh Home/Cowell Ranch State Historic Park
20568,Keck Park
20457,John Marshall Park
20459,John Muir Park
20666,Kingsbriar Park
