id,name,lng,lat
27663,Witmore Park,-121.006570369249,37.6753590680027
27837,Yuba County Water Agency 47,-121.278273935401,39.4964362801979
28435,Mike Bunch Park,-121.477156414415,41.9554221523869
28792,Northridge Park,-122.493961714223,37.6798481525449
28781,11th Avenue Park,-118.328947442016,33.9841298376205
22128,Memorial Park,-118.205123342111,34.2071943244074
21109,Laureola Park,-122.259493055066,37.5095628414971
22337,Modesto holding 1,-120.990828652616,37.6427394559704
29788,Kay Etow Parkette,-118.395882764123,33.8532014269009
29783,Scout Park,-118.388770618891,33.8657876535585
29872,Ken Genser Square,-118.491803581276,34.0115464266326
22006,McCoppin Square,-122.48007924926,37.7438265909089
16016,Bennett Valley Municipal Golf Course,-122.659949867457,38.4224785403708
16011,Benicia holding 1,-122.15701003412,38.0538853739672
16012,Benicia Park,-122.700055879148,38.3360637039964
16371,Briarglen Park,-117.796024365106,33.6701491702056
16013,Benjamin Banneker Memorial Park,-120.50437692704,37.2911980116645
16014,Bennett North,-121.568695581913,38.7819144381917
16052,Beverly Gardens Park,-118.400392844602,34.0739631088568
16060,Beyer Park,-117.036011047278,32.5562915502871
16017,Benny H. Potter West Adams Avenues Memorial Park,-118.319178870856,34.0348920087225
18055,Del Sol Park,-119.16151863622,34.2052500271095
21263,Lincoln Park,-122.452973769855,37.7069374971927
20628,Kern Delta Park,-119.02275122808,35.2731463569938
22372,Mono Park,-120.97733,37.63508
24317,Riata Park,-121.709781159432,37.9703830829791
18336,Eager Park,-115.571692348192,32.8489983208319
15357,Alhambra Park,-118.145819947864,34.0966628466959
15299,Aiglon Plaza,-118.536883019986,34.0442020220345
15494,Angeles Park,-117.877074906036,33.7466948029115
15895,Bayside Manor Park,-122.386843363841,37.6047081618602
18632,Emmett Courts Park,-121.757159284107,36.9143868893872
18401,Eastview Park,-118.309959598649,33.7615172314809
19700,Harrison Mini Park,-122.394233434947,37.9286657845411
18311,Durant Mini Park,-122.272060411012,37.8186668457393
19216,Garfield Park,-122.042628908909,36.9579095719684
15331,Albany Park,-119.259824151602,35.7840722036098
28822,Gateway Triangle,-118.422743622394,34.0799657976004
16744,Camacho Park,-119.438857810031,36.6014937220392
16745,Camanche Reservoir,-120.954682036772,38.2261177990652
20884,Lake Earl Wildlife Area,-124.1960021209,41.8259379094792
21422,Lompoc holding 11,-120.454625731808,34.6319022987071
28367,Rockwood Community Park,-118.261902631595,34.0641685973589
24539,Rockwood Plaza Park,-115.492819904259,32.6706327076249
24065,R.A. Vuich Park,-119.385752343644,36.5466149722671
20936,Lake holding 47,-122.843892291563,39.1206627363442
17008,Cemetery,-121.699936256497,38.1641200925669
17411,Clear. Site 675,-117.239639169132,32.8713868411895
17116,Challenger Park,-119.046815523286,35.3024515246934
20928,Lake holding 4,-122.675718617119,39.0231054404788
18112,Desert Highland Park,-116.552299447022,33.8677384745248
18460,Edwin Blayney Senior Center and Park,-119.675804110383,36.6334591230123
20082,Hoover Park,-117.999188654052,33.7633352792634
21968,Maxton Brown Park,-117.353197287419,33.1654231448567
22243,Miller Park,-121.57980254795,37.0117576870955
22740,Newport Shores Park,-117.947643698535,33.6266750212599
27582,Willow Park,-117.93822021637,33.8226172363083
23784,Plaza Park,-122.870053562293,38.6108015643692
23109,Old Victor Park,-117.2975145,34.5343195
23142,Oneria Club O-p-p     600,-117.119212691777,32.762057675002
29026,Anderson Lake County Park,-121.607394642916,37.1713823793099
23154,Orange Grove Park,-118.160336450494,34.1152085033533
24419,River Park,-121.750210000416,36.9071379987223
27612,Wilson Park,-119.180006021235,34.2057732685497
16113,Bill Schwartz Park,-121.449010477611,37.7015709672384
24439,Riverdale Park,-121.039101776818,37.6119620804833
16114,Bille Park,-121.632124295333,39.7717164322457
24312,Rhoads Park,-117.809895922165,34.1064242965878
15285,Agate Park,-117.474176973589,34.0013033083155
16081,Big League Dreams Sports Park,-122.307344878515,40.5763363772718
22676,Navajo Community Open Space,-117.071365884512,32.798680563711
16461,Bryn Mawr Veterans Memorial Park,-117.234348946463,34.0498975947859
28743,Amistad Park,-118.417980224843,34.2528731838387
19554,Guadalupe holding 9,-120.57733117083,34.9638849467083
18990,Forest Avenue Park,-118.035973168313,34.148842388317
10473,Otay Valley Regional Park,-116.939306181484,32.6258498384975
20898,Lake holding 12,-122.887738996601,39.1340883927916
17106,CF Mueller Park,-119.443109397793,36.5979266851749
19149,Fulton Playground,-122.486933762059,37.7733821522416
20900,Lake holding 14,-122.884903095527,39.1393946407148
20901,Lake holding 15,-122.888115717268,39.138027913436
20902,Lake holding 16,-122.887298257814,39.1380295911355
21328,Lions Wayside Park,-121.873506,37.6602345
22122,Memorial Park,-116.466559616797,33.782834759006
20989,Lakewood Park,-120.94355185773,37.6573770980229
20221,Ingram Park,-120.439726044521,34.6397342118999
24786,Saint Andrews Recreation Center,-118.311780226933,33.9581239647571
21233,Lilac Way Tot Lot,-122.687799147306,38.3220863518826
20817,Lacey Park,-119.6452071639,36.3344203344989
21736,Mandana Plaza Park,-122.241916783385,37.8121028670571
21768,Manzanita Park,-117.928016508502,33.8530249669311
21773,Maple Court Park,-120.066529846496,36.9500485953968
22704,Nevin Park,-122.364730402944,37.9362813684378
21273,Lincoln Park,-121.423480498894,37.742772842352
19402,Good Prospect Community Garden,-122.420977333993,37.7400248591084
19722,Harvest Park,-121.697801871819,37.9810257043335
21439,Lone Oak Park,-119.206227335237,36.3089227416234
25805,Stark Field,-115.551414481362,32.7841159098511
20151,Humphrey Play Lot,-122.34288486733,37.9482709218367
20227,Ira Lease Park,-120.637871659402,35.1378162605122
20274,Irvington Plaza,-121.959720578954,37.5330309764102
20315,Jackie Robinson Park,-117.972956268947,34.5733280254592
21552,Low Park,-117.400799929094,33.9472234904045
21902,Martin Ave Mini-Park,-117.119318799503,32.6991802642863
21967,Maxella Parkette,-118.431615271484,33.9914502425687
22406,Montebello Park,-118.115312473043,34.0096370509782
24631,Roseville holding 13,-121.339688286643,38.7759229949675
24669,Roseville holding 9,-121.339289572146,38.7757366443364
25993,Sunflower Park,-121.127543412572,37.4626985808604
25994,Sunflower Park,-119.676921862335,34.4250111769966
18586,Ellerman Park,-118.229168966077,33.882849390901
20897,Lake holding 11,-122.86564880627,39.1253054319593
18293,Dublin Sports Grounds,-121.914849644706,37.7030250885821
16185,Blue Onyx Open Space,-118.688037555324,34.06770969831
16111,Bill Rose Park,-120.201825871761,39.3245495738613
16115,Billy Goat Hill,-122.433188808632,37.7413762142299
16116,Birch Grove Park,-122.016187762314,37.5317630597825
16107,Bill Mitchell Lions Park,-122.408886120751,37.5992012754038
26291,The Plaza,-122.457685681114,38.2928347593682
24670,Rosewood Park,-118.095847026543,33.8698898003015
15710,Aurora Park,-121.14717436872,37.4779355875806
15975,Bell Park,-118.302000071636,33.8974427219868
27037,Veterans Park,-120.575326657188,37.3589390098128
17096,Cesar Chavez Park,-119.252143500183,35.7673895048959
25160,Saratoga Park,-117.687000025045,34.0654404273853
17409,Clear. Site 535,-117.127314008404,32.7675944564446
16353,Brenner Park,-118.155756600407,34.1611052521674
16890,Carolyn Rosas Park,-117.902337130552,33.9792086588681
17910,Dana Park Community Center,-117.023527549238,34.889779951867
20917,Lake holding 3,-122.675358296393,39.0228556930324
20918,Lake holding 30,-122.782897036231,39.069655898803
18773,Exeter Cemetery,-119.133265333547,36.3105399724375
19508,Gridley holding 1,-121.694914096689,39.3645177046593
19580,H Park,-117.713206590315,35.1935882838531
22672,Nature Park,-118.057824485469,33.818120682369
19489,Greenwood Park,-118.332803193898,33.833602415059
19638,Hanford holding 1,-119.641684638838,36.3201677731936
20161,Hutcheson Park,-120.933427296023,37.7391296454997
20565,Kearney Street Park,-121.762187347233,36.9108687969553
20105,Hotchkiss Park,-118.484175805169,34.0058406360452
27198,Vosti Park,-121.321866775677,36.4226583690788
22059,McNamara Park,-120.486940331943,37.2935752125455
23473,Parque De La Amistad,-121.844922647638,37.3478182692701
27129,Vincent Park,-122.350986576387,37.9084219676257
22011,McCoy Equestrian Center,-117.735185687183,33.9940176481996
23521,Patterson Park,-117.351694547044,33.9788460047793
23870,Polaris Park,-122.437221363459,37.70743501581
22240,Miller Park,-114.604235231015,33.6017269524183
22589,Mulford Park,-122.186894324749,37.7041390124308
28830,Marco Triangle,-118.460128215993,33.9915147839775
23265,Other State 5,-123.843739300696,40.4627162652798
25234,Sea Lookout Park,-119.866154528932,34.409333782723
25894,Stoner Recreation Center,-118.454070714143,34.0381196561995
26388,Todos Santos,-122.033811392536,37.9772809811251
24418,River Park,-121.448592814464,38.5840433195046
27336,Welch,-121.824272445871,37.3258511735106
29485,Pompei Memorial,-117.82702771961,34.0736537219313
15806,Barber Park,-118.090879272553,33.8748634731054
29898,Toyota Sports Complex,-118.341326560904,33.8412617511294
16421,Brookglen Park,-122.007069621005,37.2831454444358
16201,BMX Facility,-121.858774220583,37.6696582219356
16202,BMX Park,-119.640130592203,36.3201768237122
16252,Bon Air Landing Park,-122.528873505541,37.9447893201725
16709,California City holding 5,-117.658727737756,35.2438604083832
21227,Lido Isle Community Association 1,-117.91446342482,33.6106210980015
1428,Bale Grist Mill State Historic Park,-122.509283970168,38.541247344137
25619,Sonoma Valley Regional Park,-122.518185784671,38.3605444942142
1566,Henry W. Coe State Park,-121.430086601559,37.1805584800361
16561,Butte holding 18,-121.860534,39.773954
16585,Butte holding 40,-121.796994337528,39.6387449394056
16741,Calumet Park,-117.269388778565,32.8108471933649
18629,Emiliano Zapata Park,-121.491988466454,38.5866260527404
17345,City Plaza Park,-121.756082447238,36.9102091798827
17987,Decoto Plaza Park,-122.02121050004,37.6024274999172
18768,Evergreen Village Park,-121.773938107466,37.3138929836443
17942,David Jones Park,-122.055911452766,37.5794018485664
18623,Emerson Park,-120.664669834938,35.2758239959491
19405,Goodwin Ranch,-119.91857946426,35.2474048904381
19225,Garst Road Park,-120.915594718946,37.6536961117557
22671,Natural Park,-118.245975574674,34.1068380026862
19789,Heber Park,-115.501793121766,32.6776977139302
21779,Maple Park,-121.471912283053,38.5190245527138
19464,Green Meadows Recreation Ctr,-118.267317085627,33.9560321057183
19750,Hawn Park,-122.320479231907,40.5649189976141
20089,Hopp - Secret Valley,-118.64794960516,34.1199027856054
20746,La Carretera Park,-118.314250429951,33.8615845164332
21158,Lemoore holding 1,-119.785072158993,36.2988409306208
21178,Leroy Park,-120.572969399846,34.9740790829564
22770,Nita Carmen Park,-117.775293035913,33.538962682933
23293,Pacific Beach Community Park,-117.244705924758,32.801395790842
23416,Parchester Park,-122.353118443015,37.9827885520866
23120,Olive Bowl Park,-119.095188926401,36.2010061961376
23939,Poway holding 16,-117.030314374275,33.0273463771927
24392,Rios Caledonia Adobe,-120.699787377802,35.7382769287463
24650,Roseville holding 30,-121.311980063899,38.8008859750277
24232,Redding holding 1,-122.330704628036,40.6572565403728
24233,Redding holding 2,-122.38513265425,40.5696477878372
24260,Reedley Cemetery,-119.459462844282,36.5805135743514
24332,Richardson Park,-117.412079513173,34.5728913209065
24559,Roger Jessup Recreation Center,-118.405309766078,34.259680108273
15714,Austin Park,-122.641185496249,38.9507464048167
15860,Bateman Mall Park,-122.257115998525,37.8542781866601
20907,Lake holding 20,-122.675571101148,39.0229770764354
15915,Beale Park,-119.024581492346,35.3622580801844
17230,Christoffersen Park,-120.843351730623,37.530710199218
26170,Talbert Marsh,-117.960552224695,33.6344023112576
25719,Spence Park,-122.193389738369,39.7526541562495
20998,Lanark/Shelby Park,-118.187569433809,34.1352089537891
21043,Las Arenas Park,-117.922699393455,33.6076027047763
15730,Aviation Park,-118.378106332153,33.8882424120765
16047,Bethel Cemetery,-119.581052772562,36.6781421055328
16573,Butte holding 29,-121.797230190662,39.6391820143321
18930,Fitzgerald Park,-122.282464692715,37.8261763357137
19352,Godfrey Park,-122.232115240106,37.734232697048
21222,Library Park,-122.913640831415,39.0430769339633
16217,Bocana St. Open Space,-122.415482122578,37.7445971015636
21275,Lincoln Square,-122.26851256839,37.80027259339
22082,Meadowbrook Recreation Park,-117.282901834764,34.1001764024316
25213,Scotts Valley holding 7,-121.99836973781,37.0668279725474
22274,Mira Mesa Open Space,-117.161115353597,32.9055024746844
28310,American Heroes Park,-118.142476183113,34.7004817531073
20781,La Paloma Park,-118.359092609286,33.8197821098938
16603,Butte holding 9,-121.815861267656,39.7274899579891
17412,Clear. Site 761,-117.05854168124,32.7209038620314
18814,Fairview Park,-121.016246975282,37.5966743918242
19389,Gomez Park,-115.538110411142,32.7848573027034
21323,Lions Park,-122.405385514802,37.6234622471618
20896,Lake holding 10,-122.675813400266,39.0233148800578
26814,Valleydale Park,-117.918126888248,34.1122697549926
21827,Marina holding 3,-121.798343876477,36.6606232453582
16710,California City holding 6,-117.814990065053,35.18536326244
16923,Carson Park,-124.160702701966,40.785314608679
17522,Collins P. Huntington Park,-122.412153177286,37.7921656629281
17442,Cloverdale City Park,-123.024490719431,38.804416810191
17690,Cottonwood Park,-117.244392970421,34.0597809652078
24814,Sam Alba Park,-117.646627118244,34.0582071390193
18429,Eden Square,-121.291688811632,37.9622206556155
19115,Friendly Hills Park,-116.336045879946,34.1108391191962
29076,Amie Sump,-118.349807281476,33.8455339648622
19196,Garden Club Mini-Park,-121.179676383535,38.6718854441163
19226,Garvanza Park,-118.180761714503,34.1193222919045
19227,Garvey Park,-118.096140102741,34.0671940996295
21430,Lompoc holding 4,-120.455188999623,34.6320334998892
27269,Washington Irvin Pocket Park,-118.328584979655,34.0401535125274
27431,Westvale Street Park,-120.473936993193,34.6316485535243
19756,Hayes Valley CommunityCenter,-122.427366813937,37.7760602810796
20526,Juniper Hills Park,-117.960021274618,34.4638991117052
20048,Hollydale Community Park,-118.164269418956,33.9156309355977
17264,Circle Park,-118.322114998672,33.9636525510272
21198,Lewis Tennant Softball Complex,-122.018955090952,39.2014590409956
23918,Posy Park,-122.411157687158,37.6285627730892
25200,Scodie Park,-118.219608065326,35.6913352904877
15571,Arcata Plaza,-124.086448524241,40.8685303660119
15744,Babcock Park,-123.350130028881,39.3999689990221
19619,Hamilton Park,-122.159598135142,37.4791528127377
27681,Woodbine Park,-121.481768373288,38.5037580503947
17639,Cornell Park,-121.648184310465,36.6707126709935
19501,Gregory Plaza Tot Lot,-121.901548329843,37.3188280244135
16806,Canoas Park,-121.877773321836,37.2851405295938
20295,J.M. Pike Park,-121.018300033312,37.6573359187653
17206,Chinese Rec. Ctr Proprty,-122.411785804096,37.7942094439838
18733,Ethelree Saraiva Park,-122.144749650541,38.0496518886016
20550,Kansas Park,-118.400801866476,33.9211238638754
18288,Duarte Park,-117.976473074124,34.1371596565437
20584,Kellogg Park,-117.256575737721,32.8573636700987
18331,E Park,-117.700211548449,35.2690304527639
18745,Euclid Park,-118.484371541308,34.021831875074
19743,Hawes Park,-122.231137043085,37.472219829538
19543,Guadalupe Field Park,-117.317939448497,34.1134463327518
22729,Newman holding 1,-121.02828064358,37.3166765196026
20658,King Plaza,-121.29192643941,37.9580800522054
20169,I Street Viewpoint,-117.296007273586,33.0391188166886
20314,Jack Williams,-121.789796351397,37.6583063674688
20490,Jordan Park,-117.90035648825,33.643306143402
20597,Kenilworth Park,-122.631391338493,38.2420508200871
23894,Poquito Park,-121.555331605638,38.5521585252608
22467,Morada Park,-121.250373516564,38.0352598906703
22603,Murdy Park,-118.004393161846,33.718393523319
23783,Plaza Park,-117.922421206534,33.8721374473012
23628,Peter Ringo Park,-119.625366648666,36.5634952982663
26910,Ventura holding 32,-119.29717096283,34.3442384389795
23449,Parkside Glen Park,-121.86763521884,37.2786903732455
25884,Stonecreek Park,-119.048996405714,35.2772298733565
23957,Poway holding 32,-117.030554497923,33.0180310032232
24398,Ripon holding 2,-121.127251500597,37.7352644998693
24562,Rogers Smith Park,-122.086765476519,37.9469680927494
25524,Sixth and Gladys St. Park,-118.242539250833,34.0402717594767
24626,Rosette Park,-121.158141685147,37.4709325181524
25406,Shield Ried Park,-122.363297134629,37.9540581611818
26493,Town Square Park,-115.558911359288,32.792528139038
25782,Standard Park,-119.015765103686,35.4174111709119
27046,Veterans Park,-121.594345980299,39.1404708654635
29240,County Open Space,-116.110154112606,32.6501018311791
26764,Valencia Park,-117.971491903845,33.8674219826854
27749,Woodthrush Park,-121.88606787661,37.680512083403
28400,Howard Harter Park,-121.636296141136,39.14769147976
28428,Main Street Park,-121.605056969024,38.1624447371218
29480,AVENUE S & DORER STREET,-118.006035659897,34.5596357294323
30107,32nd Street Mini-Park,-117.125319399503,32.7381387526406
15965,Belden's Landing Fishing Access,-121.972459905027,38.1876050549007
17233,Christopher Penke Park,-122.094187618308,37.6202174121335
1707,Rio de Los Angeles State Park,-118.238174069575,34.1008431703384
15916,Beamer Circle Park,-121.77051233815,38.6863384542188
15917,Beamer Park,-121.769878599043,38.6878059546551
17057,Central Park,-122.30728054318,37.901917250414
26758,Valencia & Cunningham Open Space,-122.421655053789,37.7591941291571
18872,Feraud Park,-119.305303772846,34.4115922554787
16334,Brattan,-121.97581958147,39.7256665788146
16348,Brehler Square,-119.557643138891,36.7064914990449
16493,Buena Vista Park,-121.921315340482,37.319809805893
16673,Calbrisas Park,-118.180924174097,33.8015098528947
16955,Castle Rock State Park,-122.149114596632,37.2436542944179
17369,Civic Center Plaza,-121.420030014381,37.7380366613801
18399,Eastside Park,-122.007834977331,36.9812019523152
20121,Howard/langton Mini Park,-122.409812893035,37.7772375122565
20334,Jade Street Park,-121.959709656377,36.9694100225608
20518,Julian Fisher Park,-117.995440114875,34.1418277714605
19805,Heller Park,-120.617923852926,37.3528079786148
19830,Henshaw Park,-121.879132159519,39.7518971820681
20432,John D Ham Park,-118.189986977542,33.9134573293736
20833,Lafayette Square,-122.276873729827,37.8035567293842
21429,Lompoc holding 3,-120.455714751354,34.6311579624347
22465,Moorpark Park,-118.395420983852,34.1506453314954
22003,McClymonds Mini Park,-122.28046083825,37.8179896855441
22325,Mitchell Park,-120.657699980533,35.2788321186987
22356,Mojave West Park,-118.188993097956,35.0601016034354
24308,Rexland Acres Park,-118.996971490567,35.3022084602333
24687,Rotary Park,-121.829237994096,39.7199258345358
23619,Pershing Square,-118.252976818562,34.0484082761912
24009,Prince Street Mini-Park,-122.275226471478,37.8522114500603
24081,Raimondi Park,-122.29381697091,37.8160415024083
24602,Rosamond Park,-118.168035193165,34.866986906579
24850,San Clemente Park,-122.500045605397,37.9208384975582
24858,San Diego National Wildlife Refuge,-116.905058442161,32.7267883200589
26861,Ventura holding 108,-119.173176787335,34.2791420069265
25393,Sheridan Park,-119.306525915898,36.6280719982967
26617,Twin Lakes Park,-121.997110105569,36.9681081068454
27060,Veterans Plaza,-121.87710122949,37.6616551277483
26968,Ventura holding 85,-119.186218000795,34.2749067590034
27280,Washington Park,-122.410009584717,37.8008497654567
28820,Francis Avenue Community Garden,-118.28942455721,34.0570764727636
28373,Ballico Park,-120.700022927753,37.4524957319625
29109,Drew Street Park,-118.242661381359,34.1199615742225
29938,Civic Center Park,-118.390755351507,33.7999230300793
29570,Flora Vista Dog Park,-118.138006584553,33.8926874586164
29602,Rexford Rest Mini Park,-118.398349609386,34.0718526867375
30067,Z Street Mini-Park,-117.109462607295,32.6932861356285
17818,Crestwood Park,-119.323179130334,36.3050094852211
30117,Laurel Street Mini-Park,-117.169741665712,32.7305424071387
21129,Ledbetter Park,-119.288388119002,36.529172752897
21130,Ledger Island,-119.739593294523,36.9481545865527
21135,Lee Ware Park,-118.065172822858,33.8257450589446
22138,Memorial Park,-119.309400665228,36.3303668569904
21118,Lawrence Park,-121.460421131317,38.4178093819058
21119,Lawson Park,-121.478226243203,38.4256041555171
18735,Etna City Park,-122.899878368759,41.4584433173613
18681,Ensenada Parkette,-118.383031723877,33.8589162991405
17022,Centennial Park,-121.779297746541,37.6764201867445
17885,Cypress Trails Park,-117.661753217674,34.003779316103
22839,North Park,-121.0950621185,38.9598039349758
24103,Ralph Samaha Park,-115.379584235858,32.8141631406
17868,CW Clarke Park,-120.37905213022,35.6562241766359
22731,Newport 5 Preserve,-117.033909734339,32.5774503814128
18813,Fairview Avenue Park,-118.051388498334,34.1285444039898
19254,General Eaton #2 Parkette,-118.382025554643,33.8677509957057
19507,Greystone Park,-121.231946516236,37.8086549939954
24399,Ripon holding 3,-121.127329009633,37.7344343621376
21492,Los Angeles holding 5,-118.632777981993,34.1260890299899
20626,Kerckhoff Park,-120.06179012724,36.725872245453
20202,Indian Hill Open Space Park,-117.118265217344,32.774641234221
20545,Kalibo Park,-119.244803301483,35.7878829315506
21424,Lompoc holding 13,-120.453612507094,34.6556395828185
21859,Marino Vista Park,-122.394586084404,37.6106503291077
22198,Michelangelo Park,-121.770739542807,37.3156921090574
22952,O'Neil Field,-121.504360429739,38.5654096974272
24060,Queen Anne Recreation Center,-118.332312353055,34.0506930470281
24093,Rainbows End Park,-121.724089896661,37.9654421981895
29167,Greenbelt SE Bindewald NW Calle Mayor,-118.366273845905,33.8152173169541
24713,Royal Oak Park,-117.787268228786,33.6661146919584
25244,Searles Sports Park,-116.968513235726,33.765267343942
27049,Veterans Park,-117.662296361832,33.500368911748
27230,Walnut Grove Park,-117.910292989343,33.8224076418957
25806,Starkey Mini-Park,-117.272932926105,32.8299518401571
25834,Sterling Park,-122.462498112145,37.682983051047
25363,Sharon Park,-122.209983267665,37.4238247378743
26121,Sycamore Creek,-119.673083000026,34.4232824998875
26542,Trinity Recreation Center,-118.263012842094,34.0242293093455
29970,Rosewood Gardens Park,-118.36132301043,34.080396124335
21784,Mapleton Park,-117.162739211674,33.6297480087572
25174,Savanna Ranch Park,-115.59100732647,32.8455461801402
21821,Marina del Rey pocket park,-118.459260674162,33.9760397737255
22065,McNeill Parkette,-118.384116487556,33.8611678943961
27599,Wilmington Recreation Center,-118.269121434534,33.7737475658082
20736,L Street Mini Park,-117.13368120754,32.7071198244496
21861,Marinship Park,-122.49610070875,37.8645509226125
18942,Fleishman Park,-122.220888975871,37.4723857341203
19084,Freedom Park,-118.39863765773,33.9222538048107
19545,Guadalupe holding 1,-120.577285760524,34.9591197014064
20290,J Street Viewpoint,-117.295401189728,33.0378599096929
20516,Juarez Park,-121.821819154071,36.6133556032485
20353,James W. Marshall Park,-121.469646021565,38.5745625907994
21432,Lompoc holding 6,-120.455739071992,34.6554296952295
21434,Lompoc holding 8,-120.455074500006,34.6318744996758
21291,Linden Park,-122.276130599825,37.8331447144545
21269,Lincoln Park,-117.368207464465,33.9733880854766
26969,Ventura holding 86,-119.194919522589,34.2848551841467
28972,Jenni Rivera Memorial Park,-118.174187910816,33.7955819367843
24619,Rosemary Gardens Park,-121.91504531808,37.3625387891417
25254,Seaside holding 12,-121.845081105637,36.5976564333168
22557,Mountain View Park,-117.549914163741,34.1158511414954
26962,Ventura holding 8,-119.174921210479,34.2790437085583
23201,Orinda,-122.202761348386,37.8963604308832
23007,Oak Street Park,-117.777691291863,33.5337999517801
23612,Perry Allison Playfield,-118.375316933326,33.8585546708098
29082,Empty Lot 237th and Vine,-118.324086115836,33.8094433226533
23882,Pompano Park,-122.251868958004,37.5591137769328
24689,Rotary Park,-120.053364229658,36.724613479423
25029,Sanger Park,-119.557176820654,36.7099070062011
29345,Mole Park,-118.322677984647,33.3434668579728
25355,Shamel Park,-117.393995126717,33.9449091056042
25647,South Davis Park,-122.715485522797,38.4287098028888
25760,Spyglass Park,-120.6863357017,35.1602944041325
25835,Sterling Ranch Park,-120.799228974908,37.5170075776737
26689,University Sqaure Park,-122.132334648251,37.4589523411666
26852,Ventura holding 10,-119.166795909996,34.2965726345127
29729,River Pocket Park,-118.172080250957,33.9633052477158
16087,Big Rock Park,-117.018394221628,32.830602099559
23066,Oceanside Linkages (Myers),-117.334792787174,33.1974059338499
27860,Zelinksy Park,-122.460814317415,37.8772966408714
25205,Scott Park,-122.155489988178,37.4433126687406
23088,Old Landfill,-121.735033675854,38.579567852803
15802,Banta Beatty Park,-117.227095218782,33.7892600642521
18695,Erling Park,-119.543553034787,36.5288123423432
28618,Central Avenue Jazz Park,-118.256105958582,34.0068166524668
18815,Fairview Park,-121.826704618213,38.0097045222764
18875,Fern Reservoir Park,-117.656644390399,34.0926983892694
18941,Fleetwood Park,-122.448251126171,37.6266474020105
19079,Frederick Mini-Park,-122.275445783928,37.8951242443128
19102,Fremont Park,-122.708924756205,38.4432926414266
19103,Fremont Square,-121.287747338745,37.9577659392909
17054,Central Park,-122.400131376678,37.6001406910634
28669,"Unknown park - Solvang, City of",-120.139945913329,34.5957906837395
26280,The Cypress Garden Park (Secred Garden),-122.472663819069,37.8839626627028
19975,Hills / Bergen Addition,-122.245767934547,38.3400761528069
22074,Meadow Park,-120.659212002597,35.2684524100644
20720,Kottinger Park,-121.86175637256,37.6588305269518
20733,Kunsting Park,-121.441726891732,38.3928336144087
26279,The Commons,-117.779792268131,33.6512833645036
24315,Rialto City Park,-117.368088671105,34.078694854958
16538,Bush /broderick Mini Park,-122.442535213588,37.7855778469886
23258,Other State 26,-119.213479254464,38.2997030333012
23439,Park St. Garden,-122.425776652969,37.7364710236683
16309,Bowling Green Park,-122.147589954592,37.4404079375095
17014,Cemetery,-120.244509642987,37.8282921189596
19852,Heritage Park,-119.772958108382,36.311365538965
19929,Highland Avenue Park,-122.129152593417,38.0187348710506
20047,Holly Valley Park,-118.422459962848,33.920700024121
20263,Irvine holding 32,-117.833581058021,33.6736447783899
27248,Walteria Park,-118.353563381667,33.8050217421693
20864,Laguna Park,-122.369709168135,37.5895458339803
21324,Lions Park,-116.870028426926,33.9173175648515
21972,Mayfair Park,-118.132722585066,33.8582234346995
22087,Meadowlands Park I,-120.809861755864,37.0576971378507
22132,Memorial Park,-122.149286467556,37.7283114858299
22296,Mission Dolores Park,-122.427093883192,37.7597551159638
22588,Mulcahy Park,-119.36215667883,36.1987190721974
23226,Ortega Park,-119.690016853961,34.4251400265617
23998,Prewett Mini-Park,-121.12471721219,38.6704889310348
23276,Owens Plaza Park,-121.887920978805,37.6950889483531
24598,Roosevelt Park,-121.004207851003,37.6648130760385
23984,Prentiss,-121.602408293136,36.1039434789388
25588,Soccer Park,-119.254015149869,35.7423041308336
25854,Stockard Coffee Park,-120.965577738992,37.6952252904651
27367,West Manor Park,-121.785825650253,38.5495616215887
27571,Willits City Park,-123.352769732971,39.4129739658147
28553,Lang Street Park,-121.538198880693,36.8400718473476
29659,Triffon Open Space,-118.692422681678,34.0980661553515
28176,Santa Cruz holding 5,-122.005525188972,37.0043867553717
28338,Snelling Courthouse Park,-120.437786313495,37.5198911785618
28619,Ralph C. Daniels Field Sports Center,-118.295661383833,33.7328880036633
28727,L.A. Youth Athletic Club,-118.225080890771,34.0771149387822
29910,Sierra Madre Middle School,-118.042823337276,34.1646404153631
17091,Cervantes Canyon Open Space,-117.074361762173,32.6964358485293
21750,Mankas Park,-122.062748078218,38.2675311631074
21161,Len Hester Community Park,-122.051232206535,37.94157534135
16280,Border Park,-117.606180702823,33.8571927983037
17835,Crowley Hilltop Preserve,-118.725100546522,37.5597712565395
20755,La Cresta Open Space Dedication,-122.507176922394,37.9074451249298
21783,Maple Square,-121.272253792794,38.1300700845148
28718,"Unnamed site - Los Angeles, City of",-118.443784726535,34.2647348648855
27580,Willow Mini Park,-122.296421769739,37.8121225737147
16518,Burgess Park,-122.17608613417,37.4524485671064
16035,Berryessa Community Garden,-121.862672142764,37.3754082708445
16643,Cabrillo Playground,-122.498701855951,37.7728670951605
17099,Cesar Chavez Park,-119.550898232523,36.7167229750511
18805,Fairmont Park,-122.303466635962,37.9071851307814
17379,Clara Park,-118.181610250816,33.9648742433011
27113,Village Green,-120.577199726733,35.1234961653873
21389,Lloyd Park,-121.627615526409,39.1329511335625
22199,Michelangelo Playground,-122.416898925671,37.8010957659579
21998,McClatchy Rose Garden,-120.994846646642,37.6430822055667
